vmName,osFamily,osVersion,destPath,osVhd,dataDisks,ipConfig,dnsIp,memory,vCPU,machineOU,generation
DD2HMALPVSVC01,redhat,7.1,G:\Hyper-V,G:\Hyper-V\VHDx\centos-1.0.vhdx,"{""dataDisks"": []}","{""ipConfig"":{""vSwitchName"": ""vSwitch_HDC2_TSZ"", ""ipAddress"": ""10.245.132.97"", ""subnetMask"": ""255.255.255.0"", ""defaultGateway"": ""10.245.132.1"", ""vlanID"": ""2924""}}","{""dnsIP"":[{""ip"":""10.244.133.33""}]}",8,2,,1
